id,channel,isComplete,label,shapeCluster,subCluster,labelConfidence,outlierType,outlierShape,firmwareVersion,type,activePower,activePowerDelta,reactivePower,apparentPower,current,voltage,phase,hertz,energy,energy_delta,coilReversed,timestamp,time_delta,sensor
60414454,1,True,,,,,,,41,5,371,12,-2010,6025,24.238,248.596,-79.4,50.0,323274.0,17.0,true,2017-12-31T16:12:42+00:00,,2000
60413230,1,True,,,,,,,41,5,402,-9,-2014,5994,24.111,248.596,-78.3,50.0,323257.0,17.0,true,2017-12-31T16:10:02+00:00,,2000
60411896,1,True,,,,,,,41,5,392,-4,-1865,5790,24.048,240.773,-78.0,50.0,323239.0,17.0,true,2017-12-31T16:07:22+00:00,,2000
60410602,1,True,,,,,,,41,5,404,19,-1943,5900,23.986,245.989,-78.0,50.0,323221.0,16.0,true,2017-12-31T16:04:40+00:00,,2000
60409367,1,True,,,,,,,41,5,334,-13,-1948,5804,23.68,245.12,-80.1,50.0,323205.0,15.0,true,2017-12-31T16:02:00+00:00,,2000
60408153,1,True,,,,,,,41,5,362,17,-1938,5816,23.814,244.25,-79.1,50.0,323189.0,16.0,true,2017-12-31T15:59:20+00:00,,2000
60407041,1,True,,,,,,,41,5,379,-5,-1937,5716,23.827,239.904,-78.7,50.0,323173.0,16.0,true,2017-12-31T15:56:40+00:00,,2000
60405889,1,True,,,,,,,41,5,345,-16,-1918,5742,23.68,242.512,-79.4,50.0,323156.0,16.0,true,2017-12-31T15:54:00+00:00,,2000
60404643,1,True,,,,,,,41,5,347,-19,-1936,5683,23.774,239.035,-79.4,50.0,323140.0,16.0,true,2017-12-31T15:51:20+00:00,,2000
60403400,1,True,,,,,,,41,5,373,6,-1953,5806,23.771,244.25,-79.1,50.0,323123.0,16.0,true,2017-12-31T15:48:40+00:00,,2000
60402071,1,True,,,,,,,41,5,363,-6,-1911,5782,23.844,242.512,-79.1,50.0,323107.0,16.0,true,2017-12-31T15:46:00+00:00,,2000
60400782,1,True,,,,,,,41,5,379,20,-1952,5854,23.797,245.989,-78.7,50.0,323090.0,16.0,true,2017-12-31T15:43:20+00:00,,2000
60399647,1,True,,,,,,,41,5,382,-9,-1889,5819,23.824,244.25,-78.3,50.0,323074.0,16.0,true,2017-12-31T15:40:40+00:00,,2000
60398371,1,True,,,,,,,41,5,358,-1,-1934,5599,23.857,234.689,-79.4,50.0,323057.0,17.0,true,2017-12-31T15:38:00+00:00,,2000
60396967,1,True,,,,,,,41,5,381,-2,-1955,5765,23.859,241.643,-78.7,50.0,323040.0,17.0,true,2017-12-31T15:35:20+00:00,,2000
60395704,1,True,,,,,,,41,5,411,12,-1863,5639,23.68,238.166,-77.3,50.0,323022.0,17.0,true,2017-12-31T15:32:40+00:00,,2000
60394535,1,True,,,,,,,41,5,365,10,-1843,5433,23.769,228.604,-78.7,50.0,323005.0,17.0,true,2017-12-31T15:30:00+00:00,,2000
60393288,1,True,,,,,,,41,5,345,-23,-1709,5248,23.677,221.651,-78.3,50.0,322988.0,17.0,true,2017-12-31T15:27:20+00:00,,2000
60392112,1,True,,,,,,,41,5,407,17,-1780,5466,23.555,232.081,-76.9,50.0,322970.0,17.0,true,2017-12-31T15:24:40+00:00,,2000
60390836,1,True,,,,,,,41,5,398,29,-1940,5767,23.781,242.512,-78.3,50.0,322953.0,17.0,true,2017-12-31T15:22:00+00:00,,2000
60389570,1,True,,,,,,,41,5,414,37,-1888,5567,23.634,235.558,-77.3,50.0,322936.0,17.0,true,2017-12-31T15:19:20+00:00,,2000
60388343,1,True,,,,,,,41,5,358,-6,-1787,5340,23.816,224.258,-78.3,50.0,322918.0,17.0,true,2017-12-31T15:16:40+00:00,,2000
60387126,1,True,,,,,,,41,5,459,62,-1909,5714,23.562,242.512,-76.2,50.0,322901.0,17.0,true,2017-12-31T15:14:00+00:00,,2000
60385938,1,True,,,,,,,41,5,358,-20.0,-1879,5616,23.842,235.558,-79.1,50.0,322884.0,16.0,true,2017-12-31T15:11:20+00:00,,2000
60384708,1,True,,,,,,,41,5,378,2,-1926,5823,23.756,245.12,-78.7,50.0,322868.0,17.0,true,2017-12-31T15:08:40+00:00,,2000
60383560,1,True,,,,,,,41,5,429,9,-1879,5731,23.804,240.773,-76.9,50.0,322850.0,17.0,true,2017-12-31T15:06:00+00:00,,2000
60382380,1,True,,,,,,,41,5,369,-50,-1837,5608,23.723,236.427,-78.3,50.0,322833.0,17.0,true,2017-12-31T15:03:20+00:00,,2000
60381261,1,True,,,,,,,41,5,414,-29,-1889,5811,23.877,243.381,-77.3,50.0,322815.0,17.0,true,2017-12-31T15:00:40+00:00,,2000
60380211,1,True,,,,,,,41,5,416,7,-1850,5498,23.872,230.343,-76.9,50.0,322798.0,17.0,true,2017-12-31T14:58:00+00:00,,2000
60379211,1,True,,,,,,,41,5,379,21,-1810,5232,23.888,219.043,-78.0,50.0,322780.0,17.0,true,2017-12-31T14:55:20+00:00,,2000
60378263,1,True,,,,,,,41,5,398,19,-1960,5810,23.873,243.381,-78.3,50.0,322763.0,17.0,true,2017-12-31T14:52:40+00:00,,2000
60377163,1,True,,,,,,,41,5,426,5,-1848,5641,23.951,235.558,-76.6,50.0,322746.0,17.0,true,2017-12-31T14:50:00+00:00,,2000
60376031,1,True,,,,,,,41,5,399,11,-1960,5776,23.906,241.643,-78.3,50.0,322728.0,17.0,true,2017-12-31T14:47:20+00:00,,2000
60374921,1,True,,,,,,,41,5,383,11,-1933,5856,23.977,244.25,-78.7,50.0,322711.0,17.0,true,2017-12-31T14:44:40+00:00,,2000
60373863,1,True,,,,,,,41,5,383,17,-1938,5838,23.989,243.381,-78.7,50.0,322694.0,16.0,true,2017-12-31T14:42:00+00:00,,2000
60372812,1,True,,,,,,,41,5,363,16,-2006,6002,24.06,249.466,-79.4,50.0,322677.0,15.0,true,2017-12-31T14:39:20+00:00,,2000
60371718,1,True,,,,,,,41,5,345,4,-2026,6042,24.223,249.466,-80.1,50.0,322662.0,15.0,true,2017-12-31T14:36:40+00:00,,2000
60370601,1,True,,,,,,,41,5,337,-9,-2016,5999,24.134,248.596,-80.5,50.0,322647.0,15.0,true,2017-12-31T14:34:00+00:00,,2000
60369441,1,True,,,,,,,41,5,376,8,-1998,5931,24.028,246.858,-79.1,50.0,322631.0,15.0,true,2017-12-31T14:31:20+00:00,,2000
60368338,1,True,,,,,,,41,5,370,-4,-1985,5937,24.05,246.858,-79.1,50.0,322615.0,16.0,true,2017-12-31T14:28:40+00:00,,2000
60367153,1,True,,,,,,,41,5,402,-7,-1848,5414,23.867,226.866,-77.3,50.0,322598.0,17.0,true,2017-12-31T14:26:00+00:00,,2000
60365815,1,True,,,,,,,41,5,408,10,-1867,5780,23.835,242.512,-77.3,50.0,322581.0,17.0,true,2017-12-31T14:23:20+00:00,,2000
60364627,1,True,,,,,,,41,5,390,-2,-1909,5608,23.811,235.558,-78.3,50.0,322563.0,17.0,true,2017-12-31T14:20:40+00:00,,2000
60363235,1,True,,,,,,,41,5,392,10,-1920,5832,23.796,245.12,-78.3,50.0,322546.0,17.0,true,2017-12-31T14:18:00+00:00,,2000
60361854,1,True,,,,,,,41,5,388,-3,-1914,5516,23.86,231.212,-78.3,50.0,322529.0,17.0,true,2017-12-31T14:15:20+00:00,,2000
60360650,1,True,,,,,,,41,5,360,-15.0,-1886,5720,23.931,239.035,-79.1,50.0,322511.0,17.0,true,2017-12-31T14:12:40+00:00,,2000
60359344,1,True,,,,,,,41,5,375,20,-1838,5683,23.863,238.166,-78.3,50.0,322494.0,17.0,true,2017-12-31T14:10:00+00:00,,2000
60358036,1,True,,,,,,,41,5,361,-26,-1798,5529,23.824,232.081,-78.3,50.0,322477.0,17.0,true,2017-12-31T14:07:20+00:00,,2000
60356750,1,True,,,,,,,41,5,437,66.0,-1886,5755,23.903,240.773,-76.6,50.0,322460.0,17.0,true,2017-12-31T14:04:40+00:00,,2000
60355448,1,True,,,,,,,41,5,371,1,-1812,5534,23.76,232.95,-78.3,50.0,322442.0,17.0,true,2017-12-31T14:02:00+00:00,,2000
60354047,1,True,,,,,,,41,5,402,4,-1939,5781,23.925,241.643,-78.0,50.0,322425.0,16.0,true,2017-12-31T13:59:21+00:00,,2000
60352676,1,True,,,,,,,41,5,396,-6,-1921,5896,23.969,245.989,-78.0,50.0,322408.0,16.0,true,2017-12-31T13:56:42+00:00,,2000
60351252,1,True,,,,,,,41,5,370,-39.0,-1918,5777,23.997,240.773,-78.7,50.0,322391.0,16.0,true,2017-12-31T13:54:02+00:00,,2000
60349914,1,True,,,,,,,41,5,409,19,-1960,5872,23.873,245.989,-78.0,50.0,322375.0,16.0,true,2017-12-31T13:51:22+00:00,,2000
60348521,1,True,,,,,,,41,5,390,-4,-1991,5912,23.951,246.858,-78.7,50.0,322358.0,16.0,true,2017-12-31T13:48:42+00:00,,2000
60347115,1,True,,,,,,,41,5,377,3,-1974,5900,23.986,245.989,-79.1,50.0,322342.0,16.0,true,2017-12-31T13:46:02+00:00,,2000
60345736,1,True,,,,,,,41,5,364,15,-1947,5858,23.901,245.12,-79.1,50.0,322326.0,16.0,true,2017-12-31T13:43:22+00:00,,2000
60344272,1,True,,,,,,,41,5,380,13,-1977,5816,23.896,243.381,-79.1,50.0,322309.0,16.0,true,2017-12-31T13:40:42+00:00,,2000
60342823,1,True,,,,,,,41,5,373,3,-1899,5802,23.755,244.25,-78.7,50.0,322292.0,17.0,true,2017-12-31T13:38:02+00:00,,2000
60341381,1,True,,,,,,,41,5,407,-2,-1852,5738,23.92,239.904,-77.3,50.0,322275.0,16.0,true,2017-12-31T13:35:22+00:00,,2000
60339950,1,True,,,,,,,41,5,399,5,-1974,5857,23.812,245.989,-78.3,50.0,322258.0,16.0,true,2017-12-31T13:32:42+00:00,,2000
60338561,1,True,,,,,,,41,5,360,11,-1900,5823,23.844,244.25,-79.1,50.0,322241.0,16.0,true,2017-12-31T13:30:02+00:00,,2000
60336991,1,True,,,,,,,41,5,366,6,-1871,5704,23.779,239.904,-78.7,50.0,322225.0,16.0,true,2017-12-31T13:27:22+00:00,,2000
60335436,1,True,,,,,,,41,5,368,-9,-1956,5753,23.896,240.773,-79.1,50.0,322208.0,16.0,true,2017-12-31T13:24:42+00:00,,2000
60333862,1,True,,,,,,,41,5,374,-5,-1896,5545,23.806,232.95,-78.7,50.0,322192.0,16.0,true,2017-12-31T13:22:02+00:00,,2000
60332412,1,True,,,,,,,41,5,405,27,-1873,5510,23.568,233.82,-77.6,50.0,322175.0,16.0,true,2017-12-31T13:19:22+00:00,,2000
60330972,1,True,,,,,,,41,5,365,12,-1886,5790,23.793,243.381,-78.7,50.0,322158.0,16.0,true,2017-12-31T13:16:42+00:00,,2000
60329547,1,True,,,,,,,41,5,393,-8,-1873,5762,23.76,242.512,-78.0,50.0,322141.0,16.0,true,2017-12-31T13:14:02+00:00,,2000
60328087,1,True,,,,,,,41,5,391,15,-1860,5485,23.723,231.212,-78.0,50.0,322125.0,16.0,true,2017-12-31T13:11:22+00:00,,2000
60326894,1,True,,,,,,,41,5,340,-32,-1893,5777,23.736,243.381,-79.4,50.0,322108.0,16.0,true,2017-12-31T13:08:42+00:00,,2000
60325629,1,True,,,,,,,41,5,354,-5,-1915,5786,23.774,243.381,-79.4,50.0,322091.0,16.0,true,2017-12-31T13:06:02+00:00,,2000
60324309,1,True,,,,,,,41,5,336,-4,-1950,5707,23.791,239.904,-80.1,50.0,322075.0,16.0,true,2017-12-31T13:03:22+00:00,,2000
60323005,1,True,,,,,,,41,5,357,12,-1963,5804,23.85,243.381,-79.4,50.0,322059.0,15.0,true,2017-12-31T13:00:42+00:00,,2000
60321657,1,True,,,,,,,41,5,351,1,-1966,5786,23.86,242.512,-79.8,50.0,322043.0,16.0,true,2017-12-31T12:58:02+00:00,,2000
60320427,1,True,,,,,,,41,5,337,2,-1752,5431,23.67,229.474,-79.1,50.0,322026.0,16.0,true,2017-12-31T12:55:22+00:00,,2000
60319173,1,True,,,,,,,41,5,365,5,-1931,5727,23.788,240.773,-79.1,50.0,322010.0,16.0,true,2017-12-31T12:52:42+00:00,,2000
60317750,1,True,,,,,,,41,5,366,-3,-1930,5761,23.842,241.643,-79.1,50.0,321993.0,16.0,true,2017-12-31T12:50:02+00:00,,2000
60316402,1,True,,,,,,,41,5,389,8,-1830,5650,23.727,238.166,-77.6,50.0,321977.0,16.0,true,2017-12-31T12:47:22+00:00,,2000
60315113,1,True,,,,,,,41,5,329,-19,-1902,5736,23.568,243.381,-80.1,50.0,321960.0,16.0,true,2017-12-31T12:44:42+00:00,,2000
60313874,1,True,,,,,,,41,5,340,-7,-1840,5609,23.639,237.297,-79.4,50.0,321944.0,15.0,true,2017-12-31T12:42:02+00:00,,2000
60312574,1,True,,,,,,,41,5,357,-1,-1919,5745,23.774,241.643,-79.1,50.0,321929.0,15.0,true,2017-12-31T12:39:22+00:00,,2000
60311212,1,True,,,,,,,41,5,340,-37.0,-1956,5813,23.801,244.25,-79.8,50.0,321913.0,15.0,true,2017-12-31T12:36:42+00:00,,2000
60309887,1,True,,,,,,,41,5,377,2,-1901,5841,23.829,245.12,-78.7,50.0,321898.0,15.0,true,2017-12-31T12:34:02+00:00,,2000
60308547,1,True,,,,,,,41,5,342,-2,-1748,5170,23.606,219.043,-78.7,50.0,321882.0,16.0,true,2017-12-31T12:31:22+00:00,,2000
60307221,1,True,,,,,,,41,5,410,35,-1905,5683,23.604,240.773,-77.6,50.0,321865.0,16.0,true,2017-12-31T12:28:42+00:00,,2000
60305965,1,True,,,,,,,41,5,339,-3,-1836,5556,23.586,235.558,-79.4,50.0,321849.0,16.0,true,2017-12-31T12:26:02+00:00,,2000
60304695,1,True,,,,,,,41,5,390,6,-1880,5761,23.756,242.512,-78.0,50.0,321833.0,15.0,true,2017-12-31T12:23:22+00:00,,2000
60303478,1,True,,,,,,,41,5,343,22,-1961,5853,23.796,245.989,-79.8,50.0,321818.0,14.0,true,2017-12-31T12:20:42+00:00,,2000
60302165,1,True,,,,,,,41,5,321,-10,-1962,5878,23.812,246.858,-80.5,50.0,321804.0,14.0,true,2017-12-31T12:18:02+00:00,,2000
60300863,1,True,,,,,,,41,5,370,7,-1893,5763,23.852,241.643,-78.7,50.0,321789.0,15.0,true,2017-12-31T12:15:22+00:00,,2000
60299559,1,True,,,,,,,41,5,343,-4,-1911,5805,23.682,245.12,-79.4,50.0,321773.0,14.0,true,2017-12-31T12:12:42+00:00,,2000
60298279,1,True,,,,,,,41,5,336,11,-1959,5863,23.835,245.989,-80.1,50.0,321759.0,14.0,true,2017-12-31T12:10:02+00:00,,2000
60296949,1,True,,,,,,,41,5,369,5,-1926,5788,23.698,244.25,-79.1,50.0,321744.0,16.0,true,2017-12-31T12:07:22+00:00,,2000
60295523,1,True,,,,,,,41,5,372,-15,-1850,5542,23.618,234.689,-78.3,50.0,321728.0,16.0,true,2017-12-31T12:04:42+00:00,,2000
60294051,1,True,,,,,,,41,5,328,8,-1880,5571,23.652,235.558,-79.8,50.0,321712.0,15.0,true,2017-12-31T12:02:02+00:00,,2000
60292658,1,True,,,,,,,41,5,348,-2,-1920,5716,23.741,240.773,-79.4,50.0,321696.0,15.0,true,2017-12-31T11:59:22+00:00,,2000
60291227,1,True,,,,,,,41,5,329,4,-1906,5752,23.636,243.381,-80.1,50.0,321681.0,14.0,true,2017-12-31T11:56:42+00:00,,2000
60289733,1,True,,,,,,,41,5,355,-14,-1914,5812,23.713,245.12,-79.4,50.0,321666.0,15.0,true,2017-12-31T11:54:02+00:00,,2000
60288375,1,True,,,,,,,41,5,340,9,-1917,5726,23.784,240.773,-79.8,50.0,321651.0,15.0,true,2017-12-31T11:51:22+00:00,,2000
60286939,1,True,,,,,,,41,5,373,10,-1936,5750,23.713,242.512,-78.7,50.0,321635.0,15.0,true,2017-12-31T11:48:42+00:00,,2000
60285549,1,True,,,,,,,41,5,365,29,-1907,5679,23.761,239.035,-79.1,50.0,321619.0,15.0,true,2017-12-31T11:46:02+00:00,,2000
60284320,1,True,,,,,,,41,5,379,-6,-1907,5798,23.822,243.381,-78.7,50.0,321604.0,15.0,true,2017-12-31T11:43:22+00:00,,2000
60283073,1,True,,,,,,,41,5,316,-11,-1984,5908,24.019,245.989,-80.8,50.0,321588.0,15.0,true,2017-12-31T11:40:42+00:00,,2000
60281789,1,True,,,,,,,41,5,329,-13,-1935,5861,23.829,245.989,-80.1,50.0,321573.0,15.0,true,2017-12-31T11:38:02+00:00,,2000
60280483,1,True,,,,,,,41,5,375,22,-1851,5580,23.779,234.689,-78.3,50.0,321557.0,15.0,true,2017-12-31T11:35:22+00:00,,2000
60279107,1,True,,,,,,,41,5,346,-24.0,-1945,5909,23.939,246.858,-79.8,50.0,321542.0,15.0,true,2017-12-31T11:32:42+00:00,,2000
60277656,1,True,,,,,,,41,5,370,3,-1941,5745,23.863,240.773,-79.1,50.0,321526.0,15.0,true,2017-12-31T11:30:02+00:00,,2000
60276283,1,True,,,,,,,41,5,322,-36,-1694,5249,23.684,221.651,-79.1,50.0,321510.0,15.0,true,2017-12-31T11:27:22+00:00,,2000
60274882,1,True,,,,,,,41,5,335,-9,-1958,5838,23.817,245.12,-80.1,50.0,321495.0,15.0,true,2017-12-31T11:24:42+00:00,,2000
60273475,1,True,,,,,,,41,5,335,-4,-1954,5789,23.873,242.512,-80.1,50.0,321479.0,16.0,true,2017-12-31T11:22:02+00:00,,2000
60272068,1,True,,,,,,,41,5,373,12,-1885,5603,23.7,236.427,-78.7,50.0,321463.0,16.0,true,2017-12-31T11:19:22+00:00,,2000
60270567,1,True,,,,,,,41,5,338,-76,-1824,5594,23.748,235.558,-79.4,50.0,321446.0,16.0,true,2017-12-31T11:16:42+00:00,,2000
60269120,1,True,,,,,,,41,5,360,7,-1867,5685,23.783,239.035,-78.7,50.0,321430.0,16.0,true,2017-12-31T11:14:02+00:00,,2000
60267653,1,True,,,,,,,41,5,375,7,-1898,5655,23.832,237.297,-78.7,50.0,321413.0,16.0,true,2017-12-31T11:11:22+00:00,,2000
60266150,1,True,,,,,,,41,5,378,-8,-1912,5696,23.829,239.035,-78.7,50.0,321397.0,16.0,true,2017-12-31T11:08:42+00:00,,2000
60264492,1,True,,,,,,,41,5,381,2,-1951,5819,23.827,244.25,-78.7,50.0,321381.0,15.0,true,2017-12-31T11:06:02+00:00,,2000
60263018,1,True,,,,,,,41,5,370,5,-1914,5727,23.786,240.773,-78.7,50.0,321365.0,16.0,true,2017-12-31T11:03:22+00:00,,2000
60261593,1,True,,,,,,,41,5,327,-112,-1772,5507,23.731,232.081,-79.4,50.0,321349.0,16.0,true,2017-12-31T11:00:42+00:00,,2000
60260104,1,True,,,,,,,41,5,365,12,-1914,5687,23.882,238.166,-79.1,50.0,321332.0,16.0,true,2017-12-31T10:58:02+00:00,,2000
60258470,1,True,,,,,,,41,5,342,6,-1846,5521,23.88,231.212,-79.1,50.0,321316.0,16.0,true,2017-12-31T10:55:22+00:00,,2000
60256835,1,True,,,,,,,41,5,380,-1,-1904,5802,23.928,242.512,-78.3,50.0,321300.0,15.0,true,2017-12-31T10:52:42+00:00,,2000
60255375,1,True,,,,,,,41,5,331,12,-1988,5954,24.035,247.727,-80.5,50.0,321285.0,15.0,true,2017-12-31T10:50:02+00:00,,2000
60253841,1,True,,,,,,,41,5,362,8,-1985,5916,23.966,246.858,-79.4,50.0,321269.0,16.0,true,2017-12-31T10:47:22+00:00,,2000
60252509,1,True,,,,,,,41,5,351,12,-1923,5821,23.918,243.381,-79.4,50.0,321253.0,15.0,true,2017-12-31T10:44:42+00:00,,2000
60251091,1,True,,,,,,,41,5,338,-17,-1910,5822,23.921,243.381,-79.8,50.0,321237.0,16.0,true,2017-12-31T10:42:02+00:00,,2000
60249638,1,True,,,,,,,41,5,391,19,-1984,5860,23.906,245.12,-78.7,50.0,321221.0,16.0,true,2017-12-31T10:39:22+00:00,,2000
60248102,1,True,,,,,,,41,5,345,11,-1953,5723,23.943,239.035,-79.8,50.0,321205.0,16.0,true,2017-12-31T10:36:42+00:00,,2000
60246363,1,True,,,,,,,41,5,356,-34,-1875,5803,23.844,243.381,-79.1,50.0,321188.0,16.0,true,2017-12-31T10:34:02+00:00,,2000
60244705,1,True,,,,,,,41,5,381,-4,-1900,5566,23.717,234.689,-78.3,50.0,321171.0,16.0,true,2017-12-31T10:31:22+00:00,,2000
60243220,1,True,,,,,,,41,5,325,-14,-1739,5132,23.809,215.566,-79.1,50.0,321155.0,16.0,true,2017-12-31T10:28:42+00:00,,2000
60241722,1,True,,,,,,,41,5,384,41,-1871,5611,23.908,234.689,-78.0,50.0,321138.0,16.0,true,2017-12-31T10:26:02+00:00,,2000
60240134,1,True,,,,,,,41,5,340,-18,-1858,5648,23.804,237.297,-79.4,50.0,321122.0,16.0,true,2017-12-31T10:23:22+00:00,,2000
60238689,1,True,,,,,,,41,5,359,-1,-1982,5928,24.099,245.989,-79.4,50.0,321105.0,15.0,true,2017-12-31T10:20:42+00:00,,2000
60237277,1,True,,,,,,,41,5,355,-18,-1963,5858,23.9,245.12,-79.4,50.0,321090.0,16.0,true,2017-12-31T10:18:02+00:00,,2000
60235755,1,True,,,,,,,41,5,403,-13,-1832,5440,23.888,227.735,-77.3,50.0,321073.0,16.0,true,2017-12-31T10:15:22+00:00,,2000
60234194,1,True,,,,,,,41,5,371,24,-1887,5538,23.954,231.212,-78.7,50.0,321056.0,16.0,true,2017-12-31T10:12:42+00:00,,2000
60232526,1,True,,,,,,,41,5,345,-13.0,-1962,5789,23.958,241.643,-79.8,50.0,321040.0,16.0,true,2017-12-31T10:10:02+00:00,,2000
60230988,1,True,,,,,,,41,5,358,-21,-1977,5894,23.962,245.989,-79.4,50.0,321024.0,16.0,true,2017-12-31T10:07:22+00:00,,2000
60229484,1,True,,,,,,,41,5,417,19,-1887,5794,23.893,242.512,-77.3,50.0,321007.0,17.0,true,2017-12-31T10:04:42+00:00,,2000
60228105,1,True,,,,,,,41,5,433,45,-1780,5616,23.931,234.689,-76.2,50.0,320990.0,16.0,true,2017-12-31T10:02:02+00:00,,2000
60226699,1,True,,,,,,,41,5,370,26,-1930,5853,23.964,244.25,-79.1,50.0,320973.0,16.0,true,2017-12-31T09:59:22+00:00,,2000
60225255,1,True,,,,,,,41,5,355,7,-1956,5748,24.047,239.035,-79.4,50.0,320956.0,16.0,true,2017-12-31T09:56:42+00:00,,2000
60223719,1,True,,,,,,,41,5,399,8,-1842,5702,23.944,238.166,-77.6,50.0,320940.0,16.0,true,2017-12-31T09:54:02+00:00,,2000
60222254,1,True,,,,,,,41,5,372,6,-1908,5755,24.08,239.035,-78.7,50.0,320923.0,17.0,true,2017-12-31T09:51:22+00:00,,2000
60220719,1,True,,,,,,,41,5,358,-85.0,-1930,5686,24.052,236.427,-79.1,50.0,320906.0,17.0,true,2017-12-31T09:48:42+00:00,,2000
60219238,1,True,,,,,,,41,5,443,81,-1826,5605,23.883,234.689,-76.2,50.0,320889.0,17.0,true,2017-12-31T09:46:02+00:00,,2000
60217938,1,True,,,,,,,41,5,361,-23,-1989,5895,24.052,245.12,-79.4,50.0,320872.0,16.0,true,2017-12-31T09:43:22+00:00,,2000
60216642,1,True,,,,,,,41,5,376,-1,-1989,5932,24.118,245.989,-79.1,50.0,320855.0,16.0,true,2017-12-31T09:40:42+00:00,,2000
60215251,1,True,,,,,,,41,5,351,-7,-1979,5846,24.109,242.512,-79.8,50.0,320838.0,17.0,true,2017-12-31T09:38:02+00:00,,2000
60213736,1,True,,,,,,,41,5,417,-9,-1848,5710,23.89,239.035,-76.9,50.0,320821.0,17.0,true,2017-12-31T09:35:22+00:00,,2000
60212281,1,True,,,,,,,41,5,428,9,-1800,5585,23.887,233.82,-76.6,50.0,320804.0,16.0,true,2017-12-31T09:32:42+00:00,,2000
60210916,1,True,,,,,,,41,5,442,3,-1838,5659,24.027,235.558,-76.2,50.0,320787.0,17.0,true,2017-12-31T09:30:02+00:00,,2000
60209565,1,True,,,,,,,41,5,383,5,-1968,5850,24.038,243.381,-78.7,50.0,320770.0,16.0,true,2017-12-31T09:27:22+00:00,,2000
60208288,1,True,,,,,,,41,5,384,6,-1963,5828,23.948,243.381,-78.7,50.0,320753.0,16.0,true,2017-12-31T09:24:42+00:00,,2000
60207044,1,True,,,,,,,41,5,396,-2,-1936,5914,24.042,245.989,-78.3,50.0,320737.0,17.0,true,2017-12-31T09:22:02+00:00,,2000
60205747,1,True,,,,,,,41,5,369,3,-1948,5656,24.014,235.558,-79.1,50.0,320720.0,16.0,true,2017-12-31T09:19:22+00:00,,2000
60204431,1,True,,,,,,,41,5,416,30,-1989,5892,23.954,245.989,-78.0,50.0,320703.0,17.0,true,2017-12-31T09:16:42+00:00,,2000
60203185,1,True,,,,,,,41,5,419,14,-1836,5651,23.991,235.558,-76.9,50.0,320685.0,17.0,true,2017-12-31T09:14:02+00:00,,2000
60201946,1,True,,,,,,,41,5,411,-8,-1894,5599,23.857,234.689,-77.6,50.0,320668.0,17.0,true,2017-12-31T09:11:22+00:00,,2000
60200743,1,True,,,,,,,41,5,376,13,-1947,5789,23.958,241.643,-78.7,50.0,320650.0,17.0,true,2017-12-31T09:08:42+00:00,,2000
60199435,1,True,,,,,,,41,5,375,4,-1880,5634,23.92,235.558,-78.3,50.0,320633.0,17.0,true,2017-12-31T09:06:02+00:00,,2000
60198198,1,True,,,,,,,41,5,391,-13,-1963,5892,23.954,245.989,-78.3,50.0,320616.0,16.0,true,2017-12-31T09:03:22+00:00,,2000
60196809,1,True,,,,,,,41,5,372,7,-1995,5912,24.033,245.989,-79.1,50.0,320599.0,17.0,true,2017-12-31T09:00:42+00:00,,2000
60195521,1,True,,,,,,,41,5,399,19,-1925,5737,24.088,238.166,-78.0,50.0,320582.0,17.0,true,2017-12-31T08:58:02+00:00,,2000
60194254,1,True,,,,,,,41,5,381,-14,-1958,5812,24.142,240.773,-78.7,50.0,320564.0,17.0,true,2017-12-31T08:55:22+00:00,,2000
60192899,1,True,,,,,,,41,5,368,-40,-1918,5766,23.862,241.643,-79.1,50.0,320547.0,17.0,true,2017-12-31T08:52:42+00:00,,2000
60191500,1,True,,,,,,,41,5,373,-14,-1978,5774,24.157,239.035,-79.1,50.0,320529.0,17.0,true,2017-12-31T08:50:02+00:00,,2000
60190092,1,True,,,,,,,41,5,410,-5,-1900,5829,23.867,244.25,-77.6,50.0,320512.0,16.0,true,2017-12-31T08:47:22+00:00,,2000
60188827,1,True,,,,,,,41,5,375,-25,-1954,5863,23.921,245.12,-79.1,50.0,320495.0,16.0,true,2017-12-31T08:44:42+00:00,,2000
60187577,1,True,,,,,,,41,5,371,-13,-1959,5896,23.969,245.989,-79.1,50.0,320479.0,16.0,true,2017-12-31T08:42:02+00:00,,2000
60186364,1,True,,,,,,,41,5,373,-1.0,-1934,5836,23.895,244.25,-78.7,50.0,320462.0,17.0,true,2017-12-31T08:39:22+00:00,,2000
60185028,1,True,,,,,,,41,5,374,-18,-1848,5718,23.751,240.773,-78.3,50.0,320445.0,17.0,true,2017-12-31T08:36:42+00:00,,2000
60183759,1,True,,,,,,,41,5,456,28,-1926,5734,23.816,240.773,-76.6,50.0,320427.0,17.0,true,2017-12-31T08:34:01+00:00,,2000
60182619,1,True,,,,,,,41,5,347,-82,-1772,5244,23.755,220.781,-78.7,50.0,320409.0,17.0,true,2017-12-31T08:31:21+00:00,,2000
60181421,1,True,,,,,,,41,5,424,2,-1939,5665,23.875,237.297,-77.3,50.0,320391.0,17.0,true,2017-12-31T08:28:41+00:00,,2000
60180137,1,True,,,,,,,41,5,391,11,-1989,5864,24.094,243.381,-78.7,50.0,320374.0,17.0,true,2017-12-31T08:26:01+00:00,,2000
