timestamp;energy
25.12.2017 11:00;27,000101
25.12.2017 12:00;10,350039
25.12.2017 13:00;16,350061
25.12.2017 14:00;20,550077
25.12.2017 15:00;29,25011
25.12.2017 16:00;18,300069
25.12.2017 17:00;26,5501
25.12.2017 18:00;25,050094
25.12.2017 19:00;33,600126
25.12.2017 20:00;30,000112
25.12.2017 21:00;229,950862
25.12.2017 22:00;160,800603
25.12.2017 23:00;145,350545
26.12.2017 0:00;160,350601
26.12.2017 1:00;170,250638
26.12.2017 2:00;168,15063
26.12.2017 3:00;139,500523
26.12.2017 4:00;160,950603
26.12.2017 5:00;81,150304
26.12.2017 6:00;33,900127
26.12.2017 7:00;22,950086
26.12.2017 8:00;21,30008
26.12.2017 9:00;28,200106
26.12.2017 10:00;15,750059
26.12.2017 11:00;28,200106
26.12.2017 12:00;18,450069
26.12.2017 13:00;15,750059
26.12.2017 14:00;31,95012
26.12.2017 15:00;13,20005
26.12.2017 16:00;35,100132
26.12.2017 17:00;19,650074
26.12.2017 18:00;31,350118
26.12.2017 19:00;20,850078
26.12.2017 20:00;37,50014
26.12.2017 21:00;205,800771
26.12.2017 22:00;159,600598
26.12.2017 23:00;138,150518
27.12.2017 0:00;145,950547
27.12.2017 1:00;150,900566
27.12.2017 2:00;157,650591
27.12.2017 3:00;122,100458
27.12.2017 4:00;131,700494
27.12.2017 5:00;135,450508
27.12.2017 6:00;147,600553
27.12.2017 7:00;145,500545
27.12.2017 8:00;145,950547
27.12.2017 9:00;152,400571
27.12.2017 10:00;157,950592
27.12.2017 11:00;158,700595
27.12.2017 12:00;167,250627
27.12.2017 13:00;191,850719
27.12.2017 14:00;144,450541
27.12.2017 15:00;137,550516
27.12.2017 16:00;147,900554
27.12.2017 17:00;145,200544
27.12.2017 18:00;145,050544
27.12.2017 19:00;153,300575
27.12.2017 20:00;139,800524
27.12.2017 21:00;150,900566
27.12.2017 22:00;142,200533
27.12.2017 23:00;135,450508
28.12.2017 0:00;146,250548
28.12.2017 1:00;151,500568
28.12.2017 2:00;149,850562
28.12.2017 3:00;134,100503
28.12.2017 4:00;132,600497
28.12.2017 5:00;137,100514
28.12.2017 6:00;139,500523
28.12.2017 7:00;150,300563
28.12.2017 8:00;155,700584
28.12.2017 9:00;156,450586
28.12.2017 10:00;154,80058
28.12.2017 11:00;141,900532
28.12.2017 12:00;139,350522
28.12.2017 13:00;144,15054
28.12.2017 14:00;143,100536
28.12.2017 15:00;141,150529
28.12.2017 16:00;143,850539
28.12.2017 17:00;145,050544
28.12.2017 18:00;155,100581
